title,artist,like_cnt,lyrics
Call This Love,One Off Them,326,"난 둥글게 말 하는 걸 좋아해
날이 선 건 나도
다칠 까 무서워
아플 까 무서워
난 궁금한 건 지금 당장 알고 싶어해
근데 나쁜 소식은 아무래도
듣기가 두려워
쌓일까 두려워
넌 내가 그래서 날 좋아해
근데 난 너가 그렇지 않아서 좋아
또 막연한 칭찬은 왠지 날 놀리는 것 같아서
그것도 난 별로야
미안해 그냥 그런가 보다 해 줘
그냥 하고 싶은 말이 너무 많아서 그래
뒤죽박죽 엉켜버려서 그냥 I said it's love
I'd rather call this I'd rather call this love
I'd rather call this love
넌 내게 뭐든 말해 달라 해
근데 난 맘이 얇아 아끼는 게 익숙해
너와 나 사이 턱 밑까지 차 오르면 그때 난
어깨까지만 말 할래
미안해 그냥 그런가 보다 해 줘
그냥 하고 싶은 말이 너무 많아서 그래
뒤죽박죽 엉켜버려서 그냥 I said it's love
I'd rather call this I'd rather call this love
Oh what would I say? I'd rather call this love
I'd rather call this I rather call this love
I'd rather call this love"
우리 사랑은 필름 같았으면 해요,"그_냥
											CONNECT 아티스트",39,"떨리는 눈빛으로 서로를 바라봐요
잔뜩 긴장한 얼굴도 사랑스러운 걸요
그대 눈동자 속에서 난 사랑을 배워요
그 안엔 항상 내가 웃고 있겠죠
 
우리 오래 바래왔던 예쁜 오늘을 그려요
서로의 눈을 맞추고
(하나 둘 셋)
 
우리 사랑은 필름 같았으면 해요
오랜 기다림마저 사랑할 수 있게
지금 이 맘을 여기 새겨두어요
멈춰 선 시간 속에 둘만의 영원을 담는 순간
 
가끔 길을 헤매어도 다시 서로를 찾아요
둘만 아는 비밀의 신호로
함께 만든 기억들은 멋진 소품이 되겠죠
처음과 같은 미소를 지으며
(하나 둘 셋)
 
우리 사랑은 필름 같았으면 해요
오랜 기다림마저 사랑할 수 있게
지금 이 맘을 여기 새겨두어요
멈춰 선 시간 속에 둘만의 영원을 담는 순간
 
색이 바래간대도
영원한 그 미소로
 
우리 사랑은 필름 같았으면 해요
오랜 따스함마저 기억할 수 있게
지금 이 맘을 여기 새겨두어요
멈춰 선 시간 속에 둘만의 영원을 담는 순간
 
둘만의 영원을"
Better,스탠딩 에그(Standing Egg),28,"Better than reels
Better than games
Better than netflix
You have to think about what life is

Better than memes
Better than shorts
Better than youtube
You have to think about what life is, oh my boy

오늘 하루만은 일어나
밖으로 나가서 걸어봐 boy
머릿속에 항상 독이 쌓인
네가 놓친 이 시원한 바람
모퉁이에 피어나는 꽃
해가 뜨고 지는 아침과 밤
저녁 노을빛의 아름다움
이 모든 게 다 네 친구야

화면을 끄면
얼굴이 보여
의미 없는 시간
이제는 Goodbye

Better than reels
Better than games
Better than netflix
You have to think about what life is

Better than memes
Better than shorts
Better than youtube
You have to think about what life is, oh my boy

화면을 끄면
얼굴이 보여
의미 없는 시간
이제는 Goodbye

Beautiful sky
Beautiful life
Beautiful today
You have to think about what life is

Beautiful stars
Beautiful eyes
Beautiful tonight
You have to think about what life is, oh my boy"
regretful (feat. shirt),Chan (찬),268,"이 늦은 새벽에
한참 동안을
너의 온기만 그리워하다가
멍하니 앉아서 우리를 그려봐도
아무것도 남질 않아
뭐가 그리도 중요했을까
계속 그렇게 서성이다가
왜 이제서야 깨달은 걸까
난 항상 후회해 바보같이
도대체 언제부터일까
틀어진 우리 사이가
하나도 반갑지 않아
이제 와 되돌릴 수가
없단 걸 알고 있어 난
그래도 말이라도 해보려 해
Cause I'm regretful
For
Cause I'm regretful
For
Find love Find love
I just want to love
Find love Find love
I just need love
나 한참을 헤매봐도
너만 한 사람 없는걸
I want you to stay
So I just need to talk to
So I just wanna you
Cause I'm regretful
For
Cause I'm regretful
For
이 늦은 새벽에
한참 동안을
너의 온기만 그리워하다가
멍하니 앉아서 우리를 그려봤어"
북극성 (Guiding Star),이민혁,360,"안녕 잘자요 굿나잇
좋은 꿈을 꾸기로 해요
오늘 힘들었던 일 모두 잊고
단 잠에 들어요
나는 그대 꿈속의
푸른 밤하늘 북극성 되어
온 밤이 반짝이도록 그대를 이끄는
작은 빛이 될게요
사랑 사랑이겠죠
그댈 그리는 이 내 마음은
매번 어쩔 줄 모르고
어떤 말을 할지 숨을 고르니까요
많은 시간이 지나도
변하지 않는 우리였으면 해요
이 밤이 가기전에
내 맘이 닿는다면
그거 하나로 충분해요
잠든 그대 꿈속에
좋은 것들만 두고 갈게요
푸른 하늘과 바람 별
부서지는 은하수도 있어요
마냥 수줍던 고백
서툴던 노랠 들어주어서
그저 감사할 뿐이죠
시가 되어준 그대가 있어 나
안녕 잘자요 굿나잇
좋은 꿈을 꾸고 있나요
긴 긴 밤이 지나고 아침이 와도
나를 기억해줘요"
속삭임,jeebanoff (지바노프),39,"하루가 또 이렇게 어물쩡히 흘러가네 
난 아직 내 몸 하나 일으키지 못했는데
시간은 이상하게 날 피해 도망치네
난 아직 어떤 준비 하나 하지 못했는데

예전처럼 뭔가를 갖고 
싶다거나 해내는 것도
생각보다 쉽지는 않고 
결국엔 다시 이렇게
내가 조금 삐걱대 보이고 
무엇을 고칠지를 모르고
다시 나를 탓하는 일들도
이제는 다 싫은데

더는 너에게 내 모습은 
예전 같지 않을 걸 잘 알기에
이렇게 인사를 건네 
어느 날에도 이런 말들을 
너에게 할 줄은 몰랐는데 
이렇게 인사를 건네

하루가 또 이렇게 어물쩡히 흘러가네 
난 아직 내 몸 하나 일으키지 못했는데
시간은 이상하게 날 피해 도망치네
난 아직 어떤 준비 하나 하지 못했는데

Huh-huh (Huh-Huh)
Huh-huh (Huh-Huh)
난 아직 어떤 준비하나 하지 못했는데
Huh-huh (Huh-Huh)
Huh-huh (Huh-Huh)
하루가 또 이렇게 어물쩡히 흘러가네

이젠 너에게 내 모습은 
예전 같지 않을 걸 잘 알기에
이렇게 인사를 건네 
어젯밤에도 이런 말들을 
너에게 할 줄은 몰랐는데 
이렇게 인사를 건네 

하루가 또 이렇게 어물쩡히 흘러가네 
난 아직 내 몸 하나 일으키지 못했는데
시간은 이상하게 날 피해 도망치네
하루가 또 이렇게 어물쩡히 흘러가네 

Huh-huh (Huh-Huh)
Huh-huh (Huh-Huh)
난 아직 어떤 준비하나 하지 못했는데
Huh-huh (Huh-Huh)
Huh-huh (Huh-Huh)
하루가 또 이렇게 어물쩡히 흘러가네

Hmm-Hmm-Hmm
Hmm-Hmm-Hmm
Hmm-Hmm-Hmm
Hmm-Hmm-Hmm"
STOP,우정하,33,"날보는 너의 눈에 가득 고인 눈물때문에
나는 아무 말을 못하네
뻔한 얘기들만 가득한 이 공간안에 나의 모습이
너무나도 낯설기만 해
알아 무엇을 말하는지 알고있어 아하아
하지만 이럴수는 없는거잖아 너도 알잖아
멈춰줘
멈춰줘
싸늘해 지는 감정 잃은 너의 두눈에
나는 아무 말을 못하네
쉽게 이해할수 없는 너의 얘기들만 흐르는 시간
너무나도 낯설기만 해
알아 무엇을 말하는지 알고있어 아하아
하지만 이럴수는 없는거잖아 너도 알잖아
멈춰줘
멈춰줘
복잡한 생각들 정리 안된 이야기들 모두 다
인정할수없는 미련한 내 마음만 남아
알아 무엇을 말하는지 알고있어 아하아
하지만 이럴수는 없는거잖아 너도 알잖아
멈춰줘
멈춰줘"
소란했던 시절에,정효빈,32,"넌 기억하고 있는지
모두 잊은 듯 지내는지
비 내리는 그날이면
널 떠올리곤 해
늘 함께 걷던 그 길이
이제는 낯설어질 만큼
그렇게 오랜 시간이
흐르긴 했나 보다
지나온 우리 날들이
조금씩 사라져 가도
되돌릴 수가 없는 걸
너무 잘 알고 있기에
단 한순간의 기억도
다 버릴 수가 없어서
기억 속에서 여전히
헤매고 있는 나
흩어져버린 추억과
조각나 버린 마음이
뒤늦게 너를 데려와
마치 손에 닿을 만큼
후회로 물든 순간도
다 버릴 수가 없어서
기억 속에서 여전히
헤매고 있는 나
그 소란했던 시절에
그대라는 이름"
OCEAN,"모트(Motte)
											CONNECT 아티스트",32,"푸른 바다와
조금은 거칠고
부드러운 모래 위에
새겨진 얕은 발자국
파도가 치면 없어지고

그러면 어때
난 다시 모래성을 짓고서
부서지는 바다를 바라보다가
또 녹아버릴 거야
너의 다리에 누워서

I just can feel
anything that you want
You and I face each other
모든 계절에 사랑을 줄 거야  
I just can feel
anything that you want
You and I face each other
푸른 바다 위 너와 있으면

높은 파도가
덮치면 두렵고
어렵겠지만 노를 저어
앞에 놓여진 우리의 섬
파도가 치면 없어지고

그러면 어때
난 다시 모래성을 짓고서
부서지는 바다를 바라보다가
또 녹아버릴 거야
너의 다리에 누워서

I just can feel
anything that you want
You and I face each other
모든 계절에 사랑을 줄 거야  
I just can feel
anything that you want
You and I face each other
푸른 바다 위 너와 있으면

푸른 바다와 거친 모래
새겨져 있는 발자국이
파도가 넘쳐 없어져버려
높은 파도가 덮쳐오면
노를 저어서 앞으로 가
우린 언젠가 다다를 거야"
양재천에서,주시크 (Joosiq),81,"스치는 바람에 밴 너의 향기가
잊은 줄 알았던 네 이름을 불러
우리의 이 거리도
아직도 여전한데
오늘 난 기억 속의 너를 불러봐

Wooh
Wooh
Wooh
그때처럼 들어줘
Wooh
Wooh
오늘도 기억 속의 너를 불러봐 

이런 날씨에 산책을 좋아했던
널 보며 난 항상 웃게 됐고
둘이서 손을 잡고 양재천을
거닐던 우리의 장면들이 

오늘따라 떠올랐어
익숙했던 네 이름도
낯설어 질만큼 너를
부르지 않게 된 지금
넌 어떻게 지내

스치는 바람에 밴 너의 향기가
잊은 줄 알았던 네 이름을 불러
우리의 이 거리도
아직도 여전한데
오늘 난 기억 속의 너를 불러봐

Wooh
Wooh
Wooh
그때처럼 들어줘
Wooh
Wooh
오늘도 기억 속의 너를 불러봐 

네 이름을 부를 때 난
아직까지 설레곤 해
너란 사람은 나한테
그런 의미였어 너도
오늘 날 생각할까

스치는 바람에 밴 너의 향기가
잊은 줄 알았던 네 이름을 불러
우리의 이 거리도
아직도 여전한데
오늘 난 기억 속의 너를 불러봐

우우우
우우우
우우우
그때처럼 들어줘
우우우
우우우
오늘도 기억 속의 너를 불러봐 

언젠가 너를 닮은 노랠 한다고
그때 그 약속을 난 이제 불러봐
혹시 너 듣게 되면 가볍게 떠올려줘 
우리의 기억 속에 잠시 기대줘"
은방울,DANIEL,977,"시간을 내 맘에 꼭 가득 안고 살아
지난 세월에 커져버린 그대가
나의 꽃이 되어 짙어져 버린 오늘이
그대에게 고마워
My love is a flower in your hands
우리의 시간이야
I'll give you something unforgettable
영원한 마음이야
그리운 시간들은 물끄러미 나를 바라보면서
새하얀 모습으로 내가 좋아하던 그때 우리는
여전히 그 자리에 있더라
My love is a flower in your hands
우리의 시간이야
I'll give you something unforgettable
영원한 마음이야"
내 사랑 내 곁에,109,31,"나의 모든 사랑이
떠나가는 날이
당신의 그 웃음 뒤에서
함께 하는데

철이 없는 욕심에
그 많은 미련에
당신이 있는 건 아닌지
아니겠지요

시간은 멀어 집으로
향해가는데
약속했던 그대만은
올 줄 모르고

애써 웃음 지으며
돌아오는 길은
왜 그리도 낯설고
멀기만 한지

저 여린 가지 사이로
혼자인 날 느낄 때
이렇게 아픈 그대
기억이 날까

내 사랑 그대
내 곁에 있어줘
이 세상 하나뿐인
오직 그대만이

힘겨운 날에
너마저 떠나면
비틀거릴 내가
안길 곳은 어디에

저 여린 가지 사이로
혼자인 날 느낄 때
이렇게 아픈 그대
기억이 날까

내 사랑 그대
내 곁에 있어줘
이 세상 하나뿐인
오직 그대만이

힘겨운 날에
너마저 떠나면
비틀거릴 내가
안길 곳은 어디에

비틀거릴 내가
안길 곳은 어디에

비틀거릴 내가
안길 곳은 
어디에"
견뎌야 되잖아,범키,20,"잊으려 하지 말고 무뎌지자 늘 내게 했던 말
무던했던 하루에도 몇 번은 그러지 못했죠

아직도 떠나보내지도 못하고
울고 있는 내가 초라해지지만

견뎌야 되잖아 내가 웃는 동안 그대가 
견뎌온 날들을 이제 알았으니  
이제 마음 아파 울 일들은 또 없을 거예요 
이거 하나만 기억해줘 웃는 널 보며 행복했어

미안해 이제는 잊을게
가슴 깊이 새겨진 너지만

견뎌야 되잖아 내가 웃는 동안 그대가 
견뎌온 날들을 이제 알았으니 
이제 마음 아파 울 일들은 또 없을 거예요 
이거 하나만 기억해줘 웃는 널 보며 행복했어

나만 바라보던 그대 눈도
우리 눈부시던 날도 두 번 다신 없으니
그냥 묻어둔 채 살아 갈게
행복했던 추억이 됐으니

견뎌야 되잖아 내가 웃는 동안 그대가 
견뎌온 날들을 이제 알았으니 
내일은 웃으면서 널 보낼게 한번쯤은 나도 
널 위해 웃어주고 싶어 조금 늦은 날 용서해줘"
lullaby,초승 (CHOSNG),35,"dear my love
유난히 오늘 밤바람은 아프게 시려요
자욱하게 내려앉은 암흑 속에
깜빡 깜빡이는 마음이라
느릿하게 새근대는 숨을 들어요
the only lullaby is you
일렁이는 밤은 그대의 것이죠
힘없이 누운 맘을
한숨으로 늘어놓아요
내게 귀 기울여줘요
상냥한 밤 인사로
이 하루를 녹여줄래요
흔들리는 밤을 재워주세요
dear my dawn
창을 채운 서늘한 밤의
the only lullaby is you
아주 가까이 있어주기만 해요
네 마른 어깨 위에
슬픈 얼굴을 묻을래요
이대로 숨게 해줘요
다정한 포옹으로
내일 아침을 깨워줘요
모든 밤에 그댈 두고 싶어요"
숨기지 말아요,한올,631,"그대는 가끔씩 내 눈을 피해요
왜 그런가요
왜 이리 내 맘을 흔들리게 만들어
왜 그런거죠
가끔 나 혼란스러워
이게 맞는걸까
그대도 내 맘과 같은걸까
헷갈리게 하지마
그대의 눈 그대의 코
마지막 입술까지도
모두 다 사랑스러워요
그대의 마음이 말하는대로
모두 다 내게 말 해줘요
숨기지 말아요
가끔 나 망설여져요
서툴게 느껴지진 않을지
이러다 우리 사이가 끝나면 어쩌나
고민을 해요
그대의 눈 그대의 코
마지막 입술까지도
모두 다 사랑스러워요
그대의 마음이 말하는대로
모두 다 내게 말 해줘요
숨기지 말아요
그대가 말 할때
지긋이 바라볼 때
수줍은듯이 내 손등을 스칠 때
부끄럽긴해도
사랑이 맞는 것 같다면
솔직히 내게 말해줘요
그대의 눈 그대의 코
마지막 입술까지도
모두 다 사랑스러워요
그대의 마음이 말하는대로
모두 다 내게 말 해줘요
숨기지 말아요"
나한테 집중해,"슈가볼(Sugarbowl)
											CONNECT 아티스트","3,060","말리지마
지금 우리 헤어지자고 말할거야
오랫동안 속에 품었던 말이야 난
이렇게 끌려다닐 수 없어
더 이제 그만해 네게 말할 거야

웃지 좀 마
사람이 진지하게 앞에서 말하잖아
오늘은 확실히 말하고 난 넘어갈거야
떨리는 내 손 잡고 왜 이러는 거야
그만해 말이 막히잖아 

물론 약간은 내가 조르듯이
우리 시작한 것도 알지만
만나는 건지 아닌 건지
나만 늘 혼자처럼 느끼잖아

세상에 나 빼고 모든 네 주변을
나보다 훨씬 더 아끼잖아
이렇게 난 못하겠어

한마디 싫은 말도 못하고
더 많이 좋아한 건 나라고
사실 너도 싫지않다는 그 말이
내겐 너무 부족해보여
원하는 건 딱 하나 나한테 집중해

웃지 좀 마
사람이 진지하게 앞에서 말하잖아
오늘은 확실히 말하고 난 넘어갈거야
떨리는 내 손 잡고 왜 이러는 거야
그만해 말이 막히잖아 

물론 약간은 내가 조르듯이
우리 시작한 것도 알지만
만나는 건지 아닌 건지
나만 늘 혼자처럼 느끼잖아

세상에 나 빼고 모든 네 주변을
나보다 훨씬 더 아끼잖아
이렇게 난 못하겠어

한마디 싫은 말도 못하고
더 많이 좋아한 건 나라고
사실 너도 싫지않다는 그 말이
내겐 너무 부족해보여
원하는 건 딱 하나 나한테 집중해

한참 지쳐 놓고 싶어질 때
그때마다 너의 미소가 날 무너지게 해

한마디 싫은 말도 못하고
더 많이 좋아한 건 나라고
사실 너도 싫지않다는 그 말이
내겐 너무 부족해보여
원하는 건 딱 하나 나한테 집중해"
10월의 날씨,10CM,"4,621","오늘의 날씨는 그리 맑지 않지만
선선한 바람이 불어 포근합니다
오늘의 날씨를 난 믿지 않지만
참 오랜만에 외출을 준비합니다
용기를 내 거리를 나와보니
괜히 나만 우울했나 봐
젖은 우산 같던 마음도 마를 것 같아
기분 좋은 남들처럼
아름답기만 한 하루가
이제 시작될 줄 알았는데
뜬금없이 구름이 몰려 
또 한바탕 소나기를 뿌리고
우산 따위 있을 리 없지
오늘 분명히 비는 없다 했는데
그랬는데

오늘의 날씨를 누가 믿느냐고
아무것도 모르면서 웃지 말아요
빗물이 내리면 눈물이 흐르는
사연 하나 없는 사람은 없으니까요
고갤 들어 주위를 둘러보니
괜히 나만 우울한가 봐
사람들은 하나같이 웃는 것 같아
기분 좋은 남들처럼 
아름답기만 한 하루가
나도 시작될 줄 알았는데
뜬금없이 구름이 몰려 
또 한바탕 소나기를 뿌리고
우산 따위 있을 리 없지
오늘 분명히 비는 없다 했는데
사람들이 이상한 건지
아님 나 혼자 이상하게 아픈지
나 어떡하지 어디로 가지
오늘 분명히 비는 없다 했는데
그랬는데"
희망의 빛,데이먼스 이어(Damons year),66,"피로했던 발을 쉬게 할 수 없던 날
가망 없다는 걸 처음부터 알고 있었어
눈꺼풀에 가시 덫과 함정을 파고
잠이 잡히길 기다리다 쓰러졌던 밤  

너의 품에 다시 나를 맡길 수 있다면
두 번 다신 내 얘길 하지 않을 거야
익숙한 방 처음 맡아봤던 빈 공기
서울엔 날 찾는 사람이 없구나

깜빡이는 불빛은 망가진 가로등 빛
희망이 다가온다는 징조라고 했지
난 여전히 너의 거짓말을 믿고 있어
누군가가 고친다면 다시 가서 망가뜨리자

미친 듯이 너를 생각해
모든 불은 희망의 불빛
이젠 다시 돌아갈 곳을
잊어버리고 빛을 향하네

꿈속에서 누군가 죽는 걸 본다면
그 사람은 행운이 생긴다 들었어 
너의 눈에 가시 박힌 함정을 파고
내가 죽는 꿈이 잡히길 기다렸어 

너의 눈에 다시 나를 품는 꿈이라면
아침부터 회복할 수 없는 큰 기분
익숙한 방 처음 맡아봤던 빈 공기
서울엔 날 찾는 사람이 없구나

깜빡이는 불빛은 망가진 가로등 빛
희망이 다가온다는 징조라고 했지
난 여전히 너의 거짓말을 믿고 있어
누군가가 고친다면 다시 가서 망가뜨리자

미친 듯이 너를 생각해
모든 불은 희망의 불빛
이젠 다시 돌아갈 곳을
잊어버리고 빛을 향하네

붉게 물든 별은 너의 눈
모든 불은 희망의 눈빛
이젠 다시 돌아갈 곳을
(나는 언제나 너에게 내 모든 걸)
잃어버리고 빛을 향하네
(들키고 싶은 사람)"
푸른 공상,신인류,93,"푸른 공상 속에 마음껏 비추는 별
반짝이는 그 한마딜 가벼워도 참지 말아요
어디든 갈 수 있는
저 손톱만 한 달마저도
그리운 손짓으로 보라 소리쳐 쏟아지네
어떤 말도 다 품고 나는 새들처럼
우리의 말들은 닮은 걸 찾아요
지나온 시절만큼
더 짙은 하늘을 간직해 준 그대의 세계는
온종일 떠들어도 내 청춘을 마시면
두 발이 땅에 닿질 않겠죠
어떤 말도 다 품고 나는 새들처럼
우리의 말들은 닮은 걸 찾아요
지나온 시절만큼
더 짙은 하늘을 간직해 준 그대의 세계는
온종일 떠들어도 내 청춘을 마시면
두 발이 땅에 닿질 않겠죠"
Satellite,LMST,9,"Oh, I miss so much (오, 난 정말 그리워)
The days with no worries made me full of delights (걱정 없던 날들은 나를 행복하게 했었지)

Oh, I miss so much (오, 난 정말 그리워)
The days with fearless made me ‘Thing’s gonna be alright’ (용기로 가득찬 날들은 날 긍정으로 이끌었지)


In the night, (밤과 함께)
silence is coming over (갑자기 찾아온 고요함)
Then, finally meet me on tonight (그리고 오늘밤에야 마주친 내 모습)

Oh, what is life of mine? (아, 내 삶이란 뭘까?)
Just make it tight. (그저 근근이 버티고 있는걸.)

Oh, I need some touch for my life. (아, 내 삶을 위해 무언가가 필요해.)


Woo- (우-)

Finding the answers (답을 찾아보고 있어)
Just make it mine (내 것으로 만들기 위해)

What should I do now? (그런데 난 무엇을 해야 하는거지?)
Just circle till I find (그저 답을 찾을 때까지 공전할 뿐)

I’m satellite (난 위성 이야)
Satellite (위성)



Oh, I need so much (오, 난 정말 필요해)
The dice with no hesitation from the ground (주저 않고 던질 수 있는 주사위가 말야)

Oh, I need so much (오, 난 정말 필요해)
The lighthouse with no sinking from the high tide (높은 파도에도 가라앉지 않는 등대가 말야)



In the night, (밤과 함께)
silence is coming over (갑자기 찾아온 고요함)
Then, finally meet me on tonight (그리고 오늘밤에야 마주친 내 모습)

Oh, what is life of mine? (아, 내 삶이란 뭘까?)
Just make it tight. (그저 근근이 버티고 있는걸.)

Oh, I need some touch for my life always (아, 내 삶을 위해 언제나 무언가가 필요해.)


Woo- (우-)

Finding the answers (답을 찾아보고 있어)
Just make it mine (내 것으로 만들기 위해)

What should I do now? (그런데 난 무엇을 해야 하는거지?)
Just circle till I find (그저 답을 찾을 때까지 공전할 뿐)

I’m satellite (난 위성 이야)
Satellite (위성)


Maybe I’m ready to leave now (어쩌면 벗어날 수 있을지도 몰라)
From this boring orbit in my life (내 삶의 지루한  궤도 속에서)



Woo- (우-)

Finding the answers (답을 찾아보고 있어)
Just make it mine (내 것으로 만들기 위해)

What should I do now? (그런데 난 무엇을 해야 하는거지?)
Just circle till I find (그저 답을 찾을 때까지 공전할 뿐)

I’m satellite (난 위성 이야)
Satellite (위성)


Woo- (우-)

Finding the answers (답을 찾아보고 있어)
Just make it mine (내 것으로 만들기 위해)

What should I do now? (그런데 난 무엇을 해야 하는거지?)
Just circle till I find (그저 답을 찾을 때까지 공전할 뿐)

I’m satellite (난 위성 이야)
Satellite (위성)"
Dizzy Dizzy Morning I Feel So Alone,"진동욱
											CONNECT 아티스트",22,"So
Everything changed and I need an answer
Tiding up clothings and stuffs that doesn't belong
To my house
But it doesn't feel right
somebody tell me to do it wrong
Without you love
I'm trying to resonate you in my mind
You'll never gonna find my arms around
Probably you're gone and gone so badly
It's hard to understand
Maybe that's why world turns around
Dizzy dizzy morning
I feel so alone
I'm waiting for you maybe maybe
But I can't even find your hair
Baby baby won't you come back
I am wrong
Alone there's only brutal questions
Questions that I cannot solve
Nothing has changed and I don't need answer
To be loved
Can it be right
Or can it be wrong
In this world
Who can decide that unless it's you
See how they're
Upside down
Or Inside out
I'm trying to resonate you in my mind
You'll never gonna find my arms around
Probably you're gone and gone so badly
It's hard to understand
Maybe that's why world turns around
Dizzy dizzy morning
I feel so alone
I'm waiting for you maybe maybe
But I can't even find your hair
Baby baby won't you come back
I am wrong
Alone there's only brutal questions
Questions that I cannot solve
Dizzy dizzy morning
I feel so alone
I'm waiting for you maybe maybe
But I can't even find your hair
Baby baby won't you come back
I am wrong
Alone there's only brutal questions
Questions that I cannot solve"
꾹꾹,스웨덴세탁소,27,"내가 너에게 하는 귀엽다는 말은
단순한 귀여움을 말하는 게 아냐

온갖 어지러운 고백이 흩어진 걸
모았더니 그 말이 됐어

내가 널 좀 귀찮게 해도
그래도 날 사랑해 줘

너의 두 눈을 너의 입술을
바라보는 매일이 난

들뜨다가 시무룩하다
하루에도 몇 번씩을

꾹꾹 삼켜내다 터져버리곤 하니까

너를 보는 내 눈은 하트 모양이 돼
동그라미도 네모도 아냐 봐봐

아마 사랑이란 게 사람이 된다면은
너와 같은 모습일 거야

내가 널 좀 귀찮게 해도
그래도 날 사랑해 줘

너의 두 눈을 너의 입술을
바라보는 매일이 난

들뜨다가 시무룩하다
하루에도 몇 번씩을

꾹꾹 삼켜내다 터져버리곤 하니까"
"새벽, 왈츠, 졸린",스웨덴세탁소,11,"할 말이 아직 더 남았다면서
어느새 곤히 잠들어 버린 너

너는 좋은 꿈에 빠져있나 봐
괜히 너를 깨워보려 하다가

아쉽게 난 눈을 감고
너는 잠들 수가 없게 눈부셔

선명히 번져만 가는
꿈속에 네 손을 잡고 춤추며

푸르게 녹아든 새벽빛에
더 많은 얘기를 들려줘"
어제는 당신 꿈을 꿨어요,윤지영,160,"난 당신 생각이 나면
언제든지 무너지고
모든 불을 끄고서야
일어날 수 있어요
어제는 당신 꿈을 꿨어요
남은 내가 걱정된대도
이제 더는 돌아오지 말아요
더는
난 나아가야 하겠죠
그게 무슨 의미인지도 알아요
내겐 소중한 것들이 늘어만 가요
날 붙잡지 말아요
어두워진 밤 속에선
모두 같이 거짓말하며
밤 하늘 저 별이 당신이라
믿어주고 있어요
어제는 당신 꿈을 꿨어요
남은 내가 걱정된대도
이제 더는 돌아오지 말아요
난 나아가야 하겠죠
그게 무슨 의미인지도 알아요
내겐 소중한 것들이 늘어만 가요
날 붙잡지 말아요"
그대 슬픈 밤하늘에,Woshi,58,"그대 슬픈 밤하늘에
어찌 내가 말을 해서
어떤 답을 원했을까요
떨어지는 눈물에도
내 마음만 급했으니
천천히 다가갈게요
아련히 걷던
그댈 향한 기억은
곱고 곱게 접어
그대에게 보내네
지나간 건 가던 대로
후회할 건 한가득 한데
그런 날 그댄 알아줄까요
날 사랑한다면
사랑했다면
그런 슬픈 말은 말아요
이유 없이 바라본다면
한 번쯤은 돌아봐주길
이유 없이 받아준다면
그만큼 아껴서 사랑했단 걸
아련히 걷던
그댈 향한 기억은
곱고 곱게 접어
그대에 보내네"
해로운 희망을 껴안고 너와 휘청일 수 있다면,스웨덴세탁소,12,"이제서야 너의 말들의 무게를 느껴
글썽이던 작은 목소리 내게 가라앉아

쓰고 지우는 말속의 표정을 알지 못해서
혹시 너 내가 미웠을까

해로운 희망을 껴안고 너와 휘청일 수 있다면
영원이라 믿은 시간도 날 지나쳐가지만

지겨울 만큼 더 천천히 잠겨있을래
너와 있다면 도망친 이곳도 낙원일 테니

오늘을 길게 늘어뜨려 함께 있자
하얗게 바래진 목소리 내게 가라앉아

네게 반한 이후로 나의 모든 게 달라졌음을
이제서야 내게 고백해 늦지 않았기를

해로운 희망을 껴안고 너와 휘청일 수 있다면
영원이라 믿은 시간도 날 지나쳐가지만

지겨울 만큼 더 천천히 잠겨있을래
너와 있다면 도망친 이곳도 낙원일 테니

언제나 우릴 구한 건 서로였으니까
너와 내가 오직 전부인 세상에서

지겨울 만큼 더 조금 더 안겨있을래
너와 있다면 도망친 이곳도 낙원일 테니"
섬광,"짙은(Zitten)
											CONNECT 아티스트",40,"아름다운 이름으로
선명하게 빛나는 모습들
나에겐 어떤 의미일까
내 마음 한켠 너를 담는다
그대여 그대여

오직 너에게 너에게 바란다
마음 가득히 가득히 차올라
선명한 섬광 그 안에 우린
이 모두가 빛나고
내겐 너무나 많은 게 밀려와
때론 너무나 허무해지지만
연갈색 눈빛 따스한 공기
이 모두가 너란 걸

너에겐 어떤 모습일까
너의 손을 잡으면 떠올라
너의 마음들
나 이젠 나아가
이 모든 빛을 담는다

오직 너에게 너에게 바란다
마음 가득히 가득히 차올라
선명한 섬광 그 안에 우린
이 모두가 빛나고
내겐 너무나 많은 게 밀려와
때론 너무나 허무해지지만
연갈색 눈빛 따스한 공기
이 모두가 너란 걸

하늘빛과 내 마음의 구름
이 모든 걸 난 느껴
그대여 이런 내가 너를
품으며 살아가도 될까요

오직 너에게 너에게 바란다
다가와요 그대

오직 너에게 너에게 바란다
마음 가득히 가득히 차올라
선명한 섬광 그 안에 우린
이 모두가 빛나고
내겐 너무나 많은 게 밀려와
때론 너무나 허무해지지만
연갈색 눈빛 따스한 공기
이 모두가 너란 걸

오직 너에게 너에게 바란다
다가와요 그대"
